code,date,Year,Mes,hosp_covid,uso_uci,ocup_hosp,deaths_covid
WV,2020-08-18,2020,8,210.0,615.0,271.0,2.0
MD,2020-06-17,2020,6,0.0,0.0,0.0,1.0
OH,2020-11-23,2020,11,4877.0,3578.0,6011.0,66.0
AK,2020-12-03,2020,12,151.0,147.0,190.0,3.0
VA,2020-12-10,2020,12,2060.0,1793.0,2489.0,22.0
PR,2020-11-15,2020,11,543.0,469.0,633.0,5.0
MO,2020-10-19,2020,10,1498.0,1878.0,1993.0,26.0
FL,2020-12-22,2020,12,6260.0,6304.0,7479.0,69.0
KS,2020-12-05,2020,12,1206.0,698.0,1513.0,11.0
PA,2020-09-30,2020,9,1066.0,3345.0,1266.0,9.0
AK,2020-10-10,2020,10,54.0,134.0,66.0,0.0
VT,2020-07-31,2020,7,5.0,34.0,6.0,0.0
ME,2020-07-21,2020,7,41.0,148.0,59.0,0.0
LA,2020-10-17,2020,10,508.0,1236.0,672.0,7.0
NC,2020-09-06,2020,9,1115.0,1742.0,1441.0,17.0
IL,2020-08-16,2020,8,1687.0,2257.0,2048.0,8.0
HI,2020-09-17,2020,9,221.0,202.0,264.0,1.0
WI,2020-06-11,2020,6,0.0,0.0,0.0,1.0
TN,2020-11-05,2020,11,1687.0,1729.0,2150.0,62.0
WY,2020-08-23,2020,8,27.0,45.0,35.0,0.0
NM,2020-10-31,2020,10,380.0,285.0,505.0,3.0
RI,2020-06-09,2020,6,0.0,0.0,0.0,0.0
MD,2020-11-29,2020,11,1918.0,1142.0,2300.0,26.0
AR,2020-11-09,2020,11,811.0,1069.0,1052.0,14.0
IN,2020-06-17,2020,6,0.0,0.0,0.0,41.0
ND,2020-07-07,2020,7,0.0,0.0,0.0,0.0
AL,2020-12-24,2020,12,2756.0,1309.0,3453.0,33.0
MO,2020-10-10,2020,10,1337.0,1975.0,1807.0,20.0
MD,2020-07-23,2020,7,1037.0,859.0,1242.0,8.0
KS,2020-07-24,2020,7,321.0,556.0,406.0,2.0
KY,2020-11-15,2020,11,1531.0,1222.0,1813.0,16.0
MT,2020-12-04,2020,12,413.0,220.0,497.0,10.0
NV,2020-08-19,2020,8,938.0,662.0,1191.0,9.0
TX,2020-06-14,2020,6,0.0,0.0,0.0,15.0
GA,2020-10-24,2020,10,1810.0,2299.0,2309.0,16.0
NY,2020-10-12,2020,10,1726.0,3747.0,2036.0,10.0
VA,2020-11-17,2020,11,1352.0,1671.0,1647.0,11.0
UT,2020-07-20,2020,7,206.0,538.0,296.0,0.0
OR,2020-10-25,2020,10,248.0,591.0,305.0,6.0
CT,2020-12-07,2020,12,1390.0,811.0,1630.0,12.0
IN,2020-11-30,2020,11,3468.0,1888.0,4282.0,49.0
NE,2020-11-13,2020,11,920.0,437.0,1132.0,17.0
VI,2020-07-26,2020,7,8.0,9.0,11.0,0.0
MS,2020-06-28,2020,6,0.0,0.0,0.0,3.0
DC,2020-11-01,2020,11,152.0,421.0,193.0,2.0
PR,2020-09-21,2020,9,405.0,492.0,467.0,6.0
VT,2020-08-19,2020,8,9.0,31.0,14.0,1.0
PR,2020-10-09,2020,10,374.0,450.0,428.0,4.0
ID,2020-11-12,2020,11,395.0,271.0,481.0,6.0
IN,2020-08-21,2020,8,867.0,1751.0,1038.0,7.0
SC,2020-11-27,2020,11,890.0,1233.0,1130.0,14.0
NC,2020-08-25,2020,8,1419.0,1824.0,1729.0,15.0
IL,2020-10-03,2020,10,1708.0,2443.0,2096.0,19.0
MD,2020-12-02,2020,12,1991.0,1174.0,2401.0,26.0
NC,2020-07-29,2020,7,1668.0,1837.0,2052.0,12.0
HI,2020-06-23,2020,6,0.0,0.0,0.0,0.0
AK,2020-12-19,2020,12,120.0,135.0,138.0,2.0
PA,2020-10-30,2020,10,1802.0,3810.0,2179.0,26.0
WY,2020-12-11,2020,12,196.0,59.0,230.0,2.0
LA,2020-07-08,2020,7,644.0,0.0,644.0,14.0
AZ,2020-11-14,2020,11,1542.0,1454.0,1902.0,14.0
MS,2020-11-29,2020,11,1064.0,753.0,1336.0,15.0
WA,2020-11-07,2020,11,490.0,1132.0,606.0,3.0
NE,2020-09-14,2020,9,211.0,401.0,283.0,3.0
VI,2020-08-06,2020,8,5.0,9.0,9.0,0.0
MA,2020-07-14,2020,7,476.0,868.0,476.0,18.0
NV,2020-09-07,2020,9,571.0,581.0,737.0,5.0
OH,2020-09-17,2020,9,1137.0,3052.0,1449.0,7.0
PR,2020-09-16,2020,9,449.0,495.0,516.0,8.0
IL,2020-11-21,2020,11,6257.0,3076.0,7448.0,83.0
UT,2020-07-27,2020,7,247.0,545.0,340.0,0.0
NJ,2020-06-30,2020,6,0.0,0.0,0.0,1.0
DC,2020-11-17,2020,11,240.0,454.0,294.0,2.0
NH,2020-07-16,2020,7,55.0,135.0,64.0,1.0
CO,2020-06-19,2020,6,0.0,0.0,0.0,0.0
HI,2020-11-06,2020,11,89.0,241.0,107.0,1.0
GA,2020-10-13,2020,10,1866.0,2249.0,2338.0,13.0
WA,2020-07-18,2020,7,405.0,322.0,486.0,1.0
NE,2020-08-08,2020,8,166.0,417.0,212.0,2.0
IN,2020-06-14,2020,6,0.0,0.0,0.0,6.0
MI,2020-11-04,2020,11,2228.0,2578.0,2709.0,25.0
SC,2020-11-24,2020,11,882.0,1293.0,1107.0,11.0
OK,2020-09-22,2020,9,597.0,868.0,809.0,13.0
MD,2020-10-06,2020,10,736.0,1100.0,873.0,8.0
PR,2020-11-04,2020,11,559.0,459.0,619.0,32.0
ND,2020-07-26,2020,7,0.0,0.0,0.0,0.0
DE,2020-11-22,2020,11,226.0,274.0,265.0,0.0
VI,2020-06-08,2020,6,0.0,0.0,0.0,0.0
OK,2020-10-11,2020,10,801.0,1107.0,1077.0,7.0
NM,2020-12-12,2020,12,842.0,506.0,1064.0,17.0
VA,2020-09-20,2020,9,939.0,1253.0,1178.0,4.0
VT,2020-11-02,2020,11,6.0,35.0,9.0,0.0
WV,2020-12-06,2020,12,687.0,654.0,869.0,16.0
NY,2020-06-10,2020,6,5.0,0.0,5.0,27.0
NV,2020-08-20,2020,8,868.0,632.0,1107.0,11.0
HI,2020-10-18,2020,10,107.0,191.0,129.0,1.0
KS,2020-09-28,2020,9,373.0,563.0,474.0,5.0
KY,2020-09-29,2020,9,576.0,1109.0,1117.0,4.0
NH,2020-07-21,2020,7,43.0,152.0,57.0,0.0
ME,2020-10-30,2020,10,42.0,285.0,57.0,0.0
OK,2020-08-22,2020,8,541.0,800.0,755.0,9.0
WV,2020-08-22,2020,8,205.0,565.0,264.0,1.0
CA,2020-06-27,2020,6,125.0,0.0,125.0,55.0
RI,2020-11-19,2020,11,312.0,206.0,343.0,5.0
MA,2020-10-01,2020,10,359.0,1007.0,434.0,3.0
MI,2020-07-27,2020,7,470.0,1311.0,588.0,1.0
OR,2020-10-16,2020,10,218.0,589.0,276.0,2.0
UT,2020-10-20,2020,10,330.0,610.0,437.0,0.0
SC,2020-06-12,2020,6,0.0,0.0,0.0,11.0
NM,2020-08-14,2020,8,122.0,340.0,170.0,8.0
SC,2020-08-04,2020,8,1435.0,986.0,1783.0,18.0
IL,2020-09-18,2020,9,1564.0,2499.0,1922.0,14.0
NV,2020-01-31,2020,1,0.0,0.0,0.0,0.0
ID,2020-08-07,2020,8,208.0,240.0,255.0,2.0
MN,2020-10-22,2020,10,735.0,1092.0,911.0,6.0
CT,2020-06-25,2020,6,0.0,0.0,0.0,2.0
DC,2020-12-02,2020,12,242.0,470.0,299.0,3.0
WI,2020-11-08,2020,11,2136.0,1252.0,2558.0,24.0
AZ,2020-11-26,2020,11,2416.0,1481.0,2946.0,29.0
MN,2020-09-22,2020,9,460.0,1020.0,581.0,4.0
CT,2020-11-25,2020,11,1215.0,802.0,1435.0,17.0
WI,2020-08-03,2020,8,576.0,987.0,740.0,43.0
LA,2020-09-17,2020,9,596.0,1306.0,820.0,8.0
SC,2020-08-16,2020,8,1107.0,1083.0,1389.0,15.0
TN,2020-06-13,2020,6,0.0,0.0,0.0,3.0
KY,2020-09-11,2020,9,630.0,1114.0,1218.0,8.0
AZ,2020-07-29,2020,7,2285.0,1206.0,3025.0,50.0
PA,2020-07-22,2020,7,1105.0,2266.0,1302.0,8.0
DE,2020-11-10,2020,11,179.0,265.0,209.0,1.0
HI,2020-06-26,2020,6,0.0,0.0,0.0,0.0
CA,2020-12-01,2020,12,9353.0,8125.0,11449.0,102.0
MI,2020-10-17,2020,10,1093.0,2411.0,1332.0,13.0
TN,2020-10-10,2020,10,1291.0,1563.0,1621.0,9.0
MA,2020-07-22,2020,7,277.0,887.0,329.0,6.0
UT,2020-10-14,2020,10,310.0,620.0,405.0,0.0
KS,2020-08-18,2020,8,276.0,558.0,359.0,4.0
DE,2020-12-15,2020,12,445.0,268.0,500.0,5.0
IA,2020-10-19,2020,10,540.0,484.0,672.0,4.0
IN,2020-06-18,2020,6,0.0,0.0,0.0,41.0
OR,2020-12-03,2020,12,643.0,606.0,767.0,8.0
ID,2020-12-13,2020,12,465.0,305.0,577.0,9.0
DC,2020-11-05,2020,11,134.0,440.0,168.0,3.0
RI,2020-09-25,2020,9,94.0,133.0,100.0,1.0
VI,2020-06-17,2020,6,0.0,0.0,0.0,0.0
FL,2020-07-24,2020,7,11573.0,5143.0,14221.0,154.0
GA,2020-12-08,2020,12,3101.0,2545.0,3880.0,30.0
WA,2020-09-29,2020,9,401.0,1105.0,485.0,3.0
ME,2020-12-11,2020,12,225.0,292.0,284.0,3.0
MN,2020-10-31,2020,10,823.0,1130.0,1029.0,10.0
WV,2020-10-15,2020,10,260.0,623.0,336.0,1.0
GA,2020-11-30,2020,11,2636.0,2385.0,3304.0,26.0
AK,2020-11-07,2020,11,127.0,146.0,150.0,2.0
ND,2020-06-26,2020,6,0.0,0.0,0.0,0.0
ND,2020-11-24,2020,11,449.0,150.0,498.0,3.0
WI,2020-08-20,2020,8,613.0,1046.0,768.0,47.0
NM,2020-08-31,2020,8,91.0,279.0,125.0,1.0
DC,2020-07-25,2020,7,143.0,38.0,167.0,1.0
VT,2020-08-20,2020,8,8.0,29.0,13.0,1.0
LA,2020-08-29,2020,8,795.0,1284.0,1087.0,12.0
DC,2020-07-09,2020,7,0.0,0.0,0.0,0.0
IA,2020-12-08,2020,12,910.0,532.0,1101.0,16.0
FL,2020-06-12,2020,6,0.0,0.0,0.0,13.0
PA,2020-09-03,2020,9,1115.0,3253.0,1306.0,13.0
TN,2020-12-17,2020,12,3150.0,1789.0,3914.0,51.0
WI,2020-11-16,2020,11,2564.0,1264.0,3063.0,37.0
WI,2020-11-14,2020,11,2307.0,1312.0,2759.0,34.0
CA,2020-11-15,2020,11,4637.0,7285.0,5780.0,43.0
AZ,2020-09-09,2020,9,635.0,1035.0,794.0,11.0
NJ,2020-07-31,2020,7,1015.0,1070.0,1127.0,2.0
MS,2020-08-21,2020,8,794.0,629.0,1046.0,19.0
DC,2020-11-13,2020,11,203.0,455.0,245.0,0.0
DC,2020-11-11,2020,11,198.0,469.0,245.0,1.0
CA,2020-12-20,2020,12,18463.0,8888.0,22187.0,294.0
PR,2020-09-27,2020,9,359.0,472.0,423.0,6.0
OR,2020-08-20,2020,8,173.0,350.0,215.0,514.0
MO,2020-08-04,2020,8,893.0,1525.0,1187.0,14.0
VT,2020-11-29,2020,11,22.0,73.0,26.0,1.0
MA,2020-12-01,2020,12,1209.0,1040.0,1494.0,17.0
WV,2020-12-10,2020,12,763.0,670.0,970.0,13.0
IN,2020-07-05,2020,7,0.0,0.0,0.0,32.0
OR,2020-08-29,2020,8,191.0,519.0,242.0,2.0
NY,2020-11-17,2020,11,3163.0,4353.0,3684.0,30.0
FL,2020-12-12,2020,12,5216.0,6202.0,6218.0,59.0
NY,2020-07-07,2020,7,2.0,0.0,2.0,6.0
SD,2020-10-22,2020,10,348.0,204.0,421.0,1.0
NY,2020-11-25,2020,11,4044.0,4430.0,4772.0,37.0
WI,2020-07-20,2020,7,558.0,402.0,712.0,34.0
WA,2020-06-18,2020,6,0.0,0.0,0.0,1.0
NE,2020-10-16,2020,10,369.0,465.0,482.0,1.0
WA,2020-11-03,2020,11,477.0,1159.0,605.0,3.0
AR,2020-10-17,2020,10,679.0,968.0,889.0,9.0
PA,2020-08-24,2020,8,1052.0,2883.0,1283.0,6.0
DE,2020-06-09,2020,6,0.0,0.0,0.0,2.0
PA,2020-07-14,2020,7,0.0,0.0,0.0,9.0
WY,2020-11-26,2020,11,231.0,68.0,281.0,1.0
VI,2020-11-03,2020,11,0.0,10.0,0.0,1.0
ND,2020-09-18,2020,9,158.0,134.0,174.0,0.0
AK,2020-06-24,2020,6,0.0,0.0,0.0,0.0
CT,2020-04-09,2020,4,0.0,0.0,0.0,7.0
MT,2020-08-26,2020,8,91.0,131.0,115.0,1.0
IL,2020-11-13,2020,11,5334.0,2994.0,6331.0,50.0
TN,2020-12-26,2020,12,2997.0,1673.0,3759.0,50.0
DC,2020-09-30,2020,9,164.0,462.0,195.0,0.0
TN,2020-06-22,2020,6,0.0,0.0,0.0,4.0
ND,2020-11-14,2020,11,493.0,152.0,545.0,0.0
KY,2020-07-29,2020,7,608.0,1108.0,1195.0,11.0
IA,2020-10-15,2020,10,512.0,495.0,624.0,8.0
VT,2020-08-10,2020,8,13.0,24.0,14.0,0.0
IL,2020-08-22,2020,8,1512.0,2320.0,1855.0,4.0
WV,2020-11-21,2020,11,496.0,638.0,646.0,8.0
NY,2020-07-12,2020,7,2.0,0.0,2.0,5.0
CO,2020-09-29,2020,9,309.0,1006.0,394.0,2.0
LA,2020-11-16,2020,11,843.0,1285.0,1088.0,3.0
NE,2020-09-23,2020,9,234.0,432.0,309.0,2.0
SD,2020-07-08,2020,7,0.0,0.0,0.0,2.0
MO,2020-11-11,2020,11,2462.0,2028.0,3040.0,37.0
NV,2020-08-10,2020,8,1021.0,622.0,1281.0,18.0
HI,2020-10-10,2020,10,127.0,189.0,151.0,0.0
NM,2020-09-16,2020,9,90.0,327.0,118.0,0.0
TX,2020-09-04,2020,9,5157.0,6043.0,6836.0,56.0
HI,2020-07-28,2020,7,53.0,106.0,70.0,0.0
CT,2020-08-18,2020,8,129.0,636.0,151.0,0.0
MO,2020-07-14,2020,7,0.0,0.0,0.0,6.0
IN,2020-05-03,2020,5,0.0,0.0,0.0,58.0
WV,2020-08-16,2020,8,202.0,560.0,267.0,1.0
ID,2020-11-08,2020,11,362.0,282.0,450.0,5.0
SD,2020-12-21,2020,12,327.0,187.0,396.0,8.0
MA,2020-10-03,2020,10,374.0,973.0,450.0,0.0
WV,2020-08-25,2020,8,225.0,575.0,288.0,3.0
CO,2020-12-06,2020,12,1797.0,1212.0,2279.0,24.0
ID,2020-08-17,2020,8,205.0,242.0,252.0,1.0
TX,2020-11-09,2020,11,6967.0,6269.0,8860.0,96.0
NE,2020-12-26,2020,12,516.0,339.0,659.0,8.0
MD,2020-09-29,2020,9,659.0,1105.0,791.0,5.0
NC,2020-11-28,2020,11,2094.0,1866.0,2579.0,18.0
NJ,2020-05-08,2020,5,0.0,0.0,0.0,32.0
AK,2020-09-19,2020,9,49.0,100.0,65.0,2.0
WY,2020-06-17,2020,6,0.0,0.0,0.0,0.0
MT,2020-09-08,2020,9,149.0,141.0,183.0,3.0
NV,2020-06-06,2020,6,106.0,0.0,106.0,1.0
AK,2020-11-28,2020,11,159.0,141.0,197.0,2.0
KY,2020-08-23,2020,8,589.0,1047.0,1147.0,3.0
MI,2020-09-29,2020,9,685.0,2035.0,833.0,6.0
NC,2020-07-23,2020,7,1542.0,849.0,1929.0,10.0
VI,2020-10-24,2020,10,6.0,12.0,7.0,0.0
ID,2020-10-07,2020,10,192.0,283.0,238.0,3.0
VT,2020-12-09,2020,12,23.0,74.0,27.0,0.0
AL,2020-07-17,2020,7,1692.0,8.0,2183.0,17.0
WY,2020-09-19,2020,9,32.0,40.0,40.0,1.0
TX,2020-12-06,2020,12,9513.0,6654.0,12233.0,141.0
WV,2020-07-01,2020,7,0.0,0.0,0.0,0.0
WA,2020-12-22,2020,12,1133.0,1178.0,1383.0,26.0
IL,2020-08-12,2020,8,1733.0,2340.0,2119.0,9.0
PA,2020-07-25,2020,7,1406.0,2529.0,1627.0,5.0
AR,2020-12-23,2020,12,1156.0,1023.0,1476.0,16.0
MA,2020-12-14,2020,12,1746.0,1024.0,2137.0,18.0
AL,2020-09-16,2020,9,941.0,1276.0,1235.0,11.0
WA,2020-07-29,2020,7,526.0,894.0,660.0,4.0
MI,2020-07-09,2020,7,0.0,0.0,0.0,4.0
MD,2020-06-14,2020,6,0.0,0.0,0.0,3.0
MA,2020-08-16,2020,8,341.0,870.0,397.0,1.0
NM,2020-06-03,2020,6,0.0,0.0,0.0,63.0
OK,2020-12-20,2020,12,1884.0,1248.0,2347.0,33.0
NH,2020-06-12,2020,6,0.0,0.0,0.0,0.0
AK,2020-10-24,2020,10,66.0,140.0,76.0,0.0
FL,2020-06-08,2020,6,0.0,0.0,0.0,12.0
WY,2020-08-01,2020,8,46.0,59.0,64.0,0.0
MA,2020-09-06,2020,9,279.0,883.0,336.0,2.0
MN,2020-09-15,2020,9,424.0,1095.0,537.0,3.0
NV,2020-10-24,2020,10,532.0,621.0,657.0,6.0
VT,2020-10-10,2020,10,0.0,88.0,0.0,0.0
KY,2020-11-03,2020,11,1108.0,1190.0,1372.0,11.0
FL,2020-08-20,2020,8,6887.0,5077.0,8416.0,126.0
IN,2020-08-13,2020,8,864.0,1800.0,1194.0,10.0
CT,2020-07-12,2020,7,0.0,0.0,0.0,0.0
TN,2020-10-27,2020,10,1541.0,1706.0,1965.0,17.0
MI,2020-12-19,2020,12,3187.0,2567.0,3939.0,54.0
KY,2020-10-11,2020,10,706.0,1140.0,1378.0,10.0
RI,2020-10-02,2020,10,94.0,141.0,101.0,1.0
HI,2020-07-11,2020,7,0.0,0.0,0.0,0.0
CO,2020-11-03,2020,11,932.0,1230.0,1219.0,7.0
MT,2020-06-22,2020,6,0.0,0.0,0.0,0.0
VA,2020-06-15,2020,6,0.0,0.0,0.0,1.0
LA,2020-07-03,2020,7,518.0,0.0,518.0,5.0
AL,2020-09-28,2020,9,1000.0,1258.0,1277.0,6.0
MO,2020-09-27,2020,9,1125.0,1855.0,1523.0,11.0
SD,2020-11-26,2020,11,515.0,206.0,605.0,6.0
NH,2020-12-23,2020,12,329.0,203.0,401.0,7.0
NV,2020-10-29,2020,10,580.0,625.0,728.0,5.0
PR,2020-07-06,2020,7,0.0,0.0,0.0,0.0
VA,2020-11-19,2020,11,1461.0,1690.0,1781.0,13.0
MA,2020-10-12,2020,10,446.0,922.0,528.0,2.0
KY,2020-09-04,2020,9,569.0,1088.0,1106.0,2.0
WY,2020-11-24,2020,11,240.0,68.0,284.0,3.0
OR,2020-09-04,2020,9,165.0,552.0,202.0,1.0
PR,2020-09-08,2020,9,396.0,478.0,476.0,16.0
MN,2020-07-17,2020,7,121.0,88.0,136.0,2.0
SD,2020-08-21,2020,8,73.0,125.0,91.0,0.0
LA,2020-09-16,2020,9,602.0,1287.0,836.0,11.0
LA,2020-07-22,2020,7,1740.0,10.0,1765.0,25.0
SC,2020-10-17,2020,10,719.0,1130.0,908.0,11.0
CO,2020-12-25,2020,12,1267.0,1122.0,1624.0,16.0
OR,2020-09-19,2020,9,163.0,578.0,202.0,3.0
IN,2020-11-18,2020,11,3068.0,2008.0,3796.0,44.0
OK,2020-08-15,2020,8,473.0,737.0,658.0,7.0
ID,2020-06-09,2020,6,0.0,0.0,0.0,0.0
NE,2020-10-19,2020,10,429.0,447.0,548.0,3.0
HI,2020-12-24,2020,12,95.0,196.0,110.0,0.0
ND,2020-07-01,2020,7,0.0,0.0,0.0,0.0
WY,2020-12-15,2020,12,178.0,60.0,204.0,6.0
MT,2020-08-18,2020,8,75.0,115.0,95.0,2.0
WV,2020-06-09,2020,6,0.0,0.0,0.0,0.0
NH,2020-06-09,2020,6,0.0,0.0,0.0,0.0
CT,2020-10-31,2020,10,495.0,724.0,578.0,4.0
AR,2020-11-21,2020,11,1043.0,1045.0,1337.0,17.0
NV,2020-12-19,2020,12,2017.0,825.0,2429.0,34.0
NV,2020-07-15,2020,7,1135.0,731.0,1417.0,14.0
VT,2020-10-06,2020,10,5.0,84.0,6.0,0.0
NJ,2020-08-26,2020,8,654.0,1322.0,717.0,9.0
MN,2020-08-18,2020,8,489.0,984.0,601.0,6.0
WV,2020-07-17,2020,7,245.0,557.0,294.0,3.0
MT,2020-06-13,2020,6,0.0,0.0,0.0,0.0
ID,2020-10-20,2020,10,257.0,279.0,321.0,3.0
IL,2020-11-07,2020,11,4693.0,2960.0,5545.0,47.0
CO,2020-10-26,2020,10,634.0,985.0,856.0,2.0
IN,2020-12-23,2020,12,3031.0,1939.0,3725.0,42.0
LA,2020-08-03,2020,8,44.0,1448.0,498.0,30.0
WA,2020-11-11,2020,11,646.0,1232.0,798.0,6.0
CT,2020-10-21,2020,10,369.0,719.0,428.0,2.0
FL,2020-06-17,2020,6,0.0,0.0,0.0,0.0
WA,2020-07-12,2020,7,0.0,0.0,0.0,4.0
OK,2020-12-24,2020,12,1952.0,1227.0,2442.0,28.0
PA,2020-10-31,2020,10,1805.0,3658.0,2197.0,59.0
AL,2020-06-28,2020,6,0.0,0.0,0.0,11.0
ND,2020-12-03,2020,12,442.0,171.0,513.0,6.0
TX,2020-09-16,2020,9,4301.0,5972.0,5594.0,48.0
OH,2020-09-09,2020,9,1269.0,2991.0,1626.0,11.0
IN,2020-06-13,2020,6,0.0,0.0,0.0,8.0
NJ,2020-09-23,2020,9,638.0,1217.0,715.0,11.0
HI,2020-11-04,2020,11,92.0,251.0,111.0,0.0
MN,2020-11-22,2020,11,2016.0,1120.0,2403.0,23.0
MD,2020-08-09,2020,8,912.0,854.0,1065.0,33.0
FL,2020-08-04,2020,8,9883.0,5158.0,12165.0,172.0
PA,2020-10-12,2020,10,1175.0,3166.0,1414.0,8.0
MI,2020-06-24,2020,6,0.0,0.0,0.0,3.0
IL,2020-09-26,2020,9,1592.0,2436.0,1962.0,11.0
ME,2020-10-21,2020,10,19.0,265.0,21.0,0.0
VA,2020-10-03,2020,10,909.0,1505.0,1137.0,7.0
PR,2020-07-14,2020,7,3.0,0.0,3.0,0.0
AR,2020-09-21,2020,9,518.0,983.0,740.0,5.0
SD,2020-11-28,2020,11,532.0,201.0,627.0,7.0
TX,2020-09-29,2020,9,4111.0,5867.0,5309.0,41.0
OR,2020-06-19,2020,6,0.0,0.0,0.0,0.0
ME,2020-08-14,2020,8,34.0,241.0,42.0,0.0
ID,2020-11-16,2020,11,389.0,275.0,474.0,7.0
WA,2020-08-24,2020,8,294.0,661.0,379.0,5.0
VA,2020-10-15,2020,10,1131.0,1661.0,1379.0,11.0
UT,2020-12-13,2020,12,586.0,707.0,781.0,7.0
VT,2020-10-25,2020,10,2.0,79.0,3.0,0.0
WI,2020-12-19,2020,12,1435.0,1211.0,1766.0,32.0
ND,2020-06-16,2020,6,0.0,0.0,0.0,0.0
IA,2020-10-28,2020,10,649.0,519.0,791.0,9.0
NC,2020-01-16,2020,1,0.0,0.0,0.0,0.0
IN,2020-08-14,2020,8,890.0,1762.0,1217.0,13.0
DE,2020-09-25,2020,9,90.0,207.0,99.0,0.0
LA,2020-07-01,2020,7,494.0,0.0,494.0,14.0
VI,2020-12-12,2020,12,3.0,10.0,5.0,0.0
MT,2020-08-14,2020,8,78.0,111.0,104.0,0.0
MA,2020-09-21,2020,9,323.0,918.0,387.0,2.0
NM,2020-10-24,2020,10,407.0,376.0,534.0,5.0
MI,2020-10-26,2020,10,1480.0,2380.0,1820.0,14.0
AZ,2020-09-26,2020,9,486.0,926.0,587.0,7.0
NH,2020-07-27,2020,7,58.0,166.0,73.0,0.0
NC,2020-07-15,2020,7,907.0,272.0,1208.0,9.0
MA,2020-08-22,2020,8,276.0,908.0,332.0,5.0
SD,2020-12-12,2020,12,428.0,205.0,510.0,14.0
WA,2020-09-14,2020,9,382.0,1028.0,475.0,1.0
TN,2020-09-24,2020,9,1108.0,1637.0,1381.0,22.0
WA,2020-06-27,2020,6,0.0,0.0,0.0,5.0
DE,2020-10-18,2020,10,171.0,211.0,196.0,1.0
IA,2020-07-29,2020,7,332.0,496.0,418.0,8.0
NY,2020-07-17,2020,7,1181.0,1339.0,1408.0,5.0
AR,2020-06-10,2020,6,0.0,0.0,0.0,3.0
PA,2020-11-09,2020,11,2635.0,3679.0,3221.0,25.0
MS,2020-10-02,2020,10,429.0,576.0,568.0,6.0
NY,2020-11-11,2020,11,2682.0,4395.0,3107.0,22.0
MD,2020-10-16,2020,10,735.0,1104.0,884.0,3.0
LA,2020-08-20,2020,8,1019.0,1431.0,1396.0,19.0
MT,2020-12-26,2020,12,210.0,172.0,255.0,7.0
AL,2020-06-13,2020,6,0.0,0.0,0.0,4.0
TX,2020-12-08,2020,12,9881.0,6856.0,12624.0,160.0
ID,2020-07-06,2020,7,0.0,0.0,0.0,1.0
NC,2020-09-25,2020,9,1196.0,1823.0,1514.0,18.0
NM,2020-06-22,2020,6,0.0,0.0,0.0,1.0
RI,2020-06-26,2020,6,0.0,0.0,0.0,1.0
MO,2020-11-27,2020,11,2610.0,2120.0,3307.0,55.0
MI,2020-11-01,2020,11,1852.0,2340.0,2262.0,19.0
ND,2020-07-24,2020,7,0.0,0.0,0.0,1.0
GA,2020-07-13,2020,7,0.0,0.0,0.0,15.0
SD,2020-06-16,2020,6,0.0,0.0,0.0,0.0
ME,2020-07-09,2020,7,0.0,0.0,0.0,1.0
OH,2020-11-16,2020,11,3853.0,3391.0,4784.0,40.0
PR,2020-11-14,2020,11,570.0,467.0,649.0,6.0
GA,2020-06-19,2020,6,0.0,0.0,0.0,3.0
OK,2020-06-20,2020,6,15.0,0.0,15.0,1.0
AR,2020-10-03,2020,10,600.0,946.0,815.0,8.0
PA,2020-09-12,2020,9,1035.0,3148.0,1224.0,6.0
IN,2020-08-24,2020,8,963.0,1597.0,1134.0,5.0
LA,2020-07-30,2020,7,49.0,1447.0,492.0,21.0
MO,2020-10-07,2020,10,1352.0,1973.0,1836.0,10.0
ID,2020-07-26,2020,7,209.0,218.0,259.0,0.0
SD,2020-09-06,2020,9,90.0,112.0,109.0,0.0
WI,2020-08-29,2020,8,501.0,977.0,628.0,47.0
VI,2020-07-07,2020,7,0.0,0.0,0.0,0.0
IA,2020-11-11,2020,11,1259.0,558.0,1493.0,30.0
IL,2020-10-29,2020,10,3221.0,2945.0,3919.0,19.0
HI,2020-06-22,2020,6,0.0,0.0,0.0,0.0
AR,2020-07-07,2020,7,0.0,0.0,0.0,1.0
NJ,2020-09-28,2020,9,475.0,1237.0,581.0,10.0
KS,2020-08-10,2020,8,260.0,485.0,335.0,6.0
IA,2020-11-10,2020,11,1224.0,565.0,1446.0,15.0
NM,2020-11-01,2020,11,467.0,394.0,610.0,7.0
DC,2020-07-14,2020,7,0.0,0.0,0.0,2.0
WV,2020-11-19,2020,11,466.0,620.0,594.0,14.0
MA,2020-06-10,2020,6,0.0,0.0,0.0,20.0
WV,2020-10-09,2020,10,246.0,618.0,323.0,4.0
AL,2020-09-07,2020,9,1057.0,1189.0,1402.0,12.0
MD,2020-08-08,2020,8,953.0,900.0,1149.0,5.0
KY,2020-07-12,2020,7,0.0,0.0,0.0,4.0
HI,2020-12-26,2020,12,93.0,192.0,109.0,0.0
FL,2020-11-21,2020,11,4174.0,6103.0,5069.0,42.0
ME,2020-06-06,2020,6,0.0,0.0,0.0,0.0
WV,2020-08-04,2020,8,232.0,595.0,308.0,0.0
MS,2020-12-25,2020,12,1299.0,806.0,1653.0,24.0
AK,2020-08-25,2020,8,47.0,107.0,59.0,2.0
ID,2020-07-25,2020,7,252.0,233.0,296.0,1.0
